행정 구역,업소명,소재지,전화번호,관리구분,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
경기 용인시 처인구,선봉대에너지,경기 용인시 처인구 역북동 109-3,031-333-5596,자동차충전,경기 용인시 처인구 역북동 109-3,972533,1916828,정좌표,4.14611E+18,구주소,경기도 용인시 처인구 성산로 153,경기도 용인시 처인구 역북동 109-3,17018,4146152000,역삼동,4146110200,역북동
경기 용인시 처인구,동경엘피지충전소,경기 용인시 처인구 포곡읍 삼계리 281-1,031-333-2400,자동차충전,경기 용인시 처인구 포곡읍 삼계리 281-1,976461,1921223,정좌표,4.14613E+18,구주소,경기도 용인시 처인구 포곡읍 백옥대로 1827,경기도 용인시 처인구 포곡읍 삼계리 281-1,17028,4146125000,포곡읍,4146125021,포곡읍 삼계리
경기 용인시 처인구,베스트오일(주)직영용인웰컴엘피지충전소,경기 용인시 처인구 양지면 송문리 457-1 외2필지,031-334-8851,자동차충전,경기 용인시 처인구 양지면 송문리 457-1 외2필지,977811,1914159,정좌표,4.14614E+18,구주소,경기도 용인시 처인구 양지면 중부대로 1863,경기도 용인시 처인구 양지면 송문리 457-1,17160,4146136000,양지면,4146136030,양지면 송문리
경기 의왕시,의왕가스충전소,경기 의왕시 왕곡동 531-6,031-458-5201,자동차충전,경기 의왕시 왕곡동 531-6,953971,1926259,정좌표,4.14301E+18,구주소,경기도 의왕시 경수대로 75,경기도 의왕시 왕곡동 531-6,16070,4143051000,고천동,4143010400,왕곡동
경기 의왕시,(주)삼진에너지 의왕충전소,경기 의왕시 이동 371-1,031-461-5230,자동차충전,경기 의왕시 이동 371-1,952219,1926265,정좌표,4.14301E+18,구주소,경기도 의왕시 오봉로 183,경기도 의왕시 이동 371-1,16079,4143052000,부곡동,4143010200,이동
경기 의왕시,경일석유(주)-원일충전소,경기 의왕시 학의동 185-1,031-426-0105,자동차충전,경기 의왕시 학의동 185-1,956741,1932653,정좌표,4.14301E+18,구주소,경기도 의왕시 안양판교로 372,경기도 의왕시 학의동 185-1,16011,4143056000,청계동,4143010600,학의동
경기 의왕시,의왕오렌지충전소,경기 의왕시 오전동 38-10,031-427-5801,자동차충전,경기 의왕시 오전동 38-10,952522,1929061,정좌표,4.14301E+18,구주소,경기도 의왕시 경수대로 399,경기도 의왕시 오전동 38-10,16071,4143053000,오전동,4143010500,오전동
경기 의왕시,청계충전소,경기 의왕시 청계동 249-1,031-426-2651,자동차충전,경기 의왕시 청계동 249-1,957638,1932963,정좌표,4.14301E+18,구주소,경기도 의왕시 안양판교로 469,경기도 의왕시 청계동 249-1,16011,4143056000,청계동,4143010800,청계동
경기 의정부시,대성산업(주)의정부충전소,경기 의정부시 의정부동 385-2,031-877-2207,용기+자동차+13kg용기,경기 의정부시 의정부동 385-2,960150,1970211,정좌표,4.11501E+18,구주소,경기도 의정부시 평화로 433,경기도 의정부시 의정부동 385-2,11700,4115051000,의정부1동,4115010100,의정부동
경기 의정부시,의정부LPG충전소,경기 의정부시 신곡동 262-2,031-871-5884,자동차충전,경기 의정부시 신곡동 262-2,961633,1969679,정좌표,4.11501E+18,구주소,경기도 의정부시 금신로 54,경기도 의정부시 신곡동 262-2,11795,4115056700,신곡1동,4115010400,신곡동
경기 의정부시,대로충전소,경기 의정부시 가능1동 15-35,031-846-2206,자동차충전,경기 의정부시 가능1동 15-35,959761,1972439,인근좌표,41150,구주소,,경기도 의정부시 가능동 15-35,NULL,4115059500,가능동,,
경기 의정부시,금오충전소,경기 의정부시 금오동 93-1,031-821-1750,자동차충전,경기 의정부시 금오동 93-1,963011,1973068,정좌표,4.11501E+18,구주소,경기도 의정부시 호국로 1620,경기도 의정부시 금오동 93-1,11755,4115058000,자금동,4115010900,금오동
경기 의정부시,KH에너지(주)직영 장암충전소,경기 의정부시 장암동 175-3,031-826-3465,자동차충전,경기 의정부시 장암동 175-3,960770,1967010,정좌표,4.11501E+18,구주소,경기도 의정부시 동일로 141,경기도 의정부시 장암동 175-3,11726,4115056100,장암동,4115010300,장암동
경기 의정부시,의정부가득충전소,경기 의정부시 자일동 60-3,031-852-3332,자동차충전,경기 의정부시 자일동 60-3,966173,1974570,정좌표,4.11501E+18,구주소,경기도 의정부시 민락로 554,경기도 의정부시 자일동 60-3,11767,4115058000,자금동,4115010800,자일동
경기 의정부시,산곡에너지충전소,경기 의정부시 산곡동 495-2번지 외 3필지,031-847-0843,자동차충전,경기 의정부시 산곡동 495-2번지 외 3필지,965131,1968606,정좌표,4.11501E+18,구주소,경기도 의정부시 송산로 950,경기도 의정부시 산곡동 495-2,11800,4115057300,송산1동,4115011300,산곡동
경기 의정부시,복지북부충전소,경기 의정부시 호원동 220-2외1필지,031-871-5541,자동차충전,경기 의정부시 호원동 220-2외1필지,959898,1966758,정좌표,4.11501E+18,구주소,경기도 의정부시 평화로 75,경기도 의정부시 호원동 220-2,11648,4115054500,호원1동,4115010200,호원동
경기 의정부시,녹양LPG충전소,경기 의정부시 녹양동 16-4,031-848-8894,자동차충전,경기 의정부시 녹양동 16-4,959776,1973842,정좌표,4.11501E+18,구주소,경기도 의정부시 평화로 801,경기도 의정부시 녹양동 16-4,11684,4115062000,녹양동,4115011100,녹양동
경기 의정부시,(주)케이엘페트로 의정부지점," 경기 의정부시 산곡동 304-2, 산19임, 산19-1임, 산21-12임 ",031-928-4779,자동차충전,"경기 의정부시 산곡동 304-2, 산19임, 산19-1임, 산21-12임 ",965145,1968729,인근좌표,41150,구주소,경기도 의정부시 구리포천고속도로 19,경기도 의정부시 산곡동 304-2,11800,4115057300,송산1동,4115011300,산곡동
경기 이천시,(주)대주에너지,경기 이천시 설성면 제요리 526-2,031-0677-2257,자동차+탱크,경기 이천시 설성면 제요리 526-2,1004494,1901453,정좌표,4.15004E+18,구주소,경기도 이천시 설성면 서동대로 8213,경기도 이천시 설성면 제요리 526-2,17413,4150037000,설성면,4150037024,설성면 제요리
경기 이천시,서천가스,경기 이천시 관고동 154,031-638-5000,자동차충전,경기 이천시 관고동 154,993494,1921176,정좌표,4.15001E+18,구주소,경기도 이천시 경충대로 2839,경기도 이천시 관고동 154,17379,4150053000,관고동,4150010200,관고동
경기 이천시,동일석유(주)이천충전소,경기 이천시 관고동 125-1,031-634-2000,용기+자동차+탱크+13kg용기,경기 이천시 관고동 125-1,993724,1920928,정좌표,4.15001E+18,구주소,경기도 이천시 경충대로 2806,경기도 이천시 관고동 125-1,17354,4150053000,관고동,4150010200,관고동
경기 이천시,(주)디에스덕평(강릉방향)충전소,경기 이천시 마장면 각평리 319,031-635-8858,자동차충전,경기 이천시 마장면 각평리 319,990145,1915755,정좌표,4.15003E+18,구주소,경기도 이천시 마장면 덕이로154번길 287-74,경기도 이천시 마장면 각평리 319,17384,4150034000,마장면,4150034029,마장면 각평리
경기 이천시,관리LPG충전소,경기 이천시 마장면 관리 942-9,031-638-5177,자동차충전,경기 이천시 마장면 관리 942-9,986762,1919821,정좌표,4.15003E+18,구주소,경기도 이천시 마장면 마도로 259,경기도 이천시 마장면 관리 942-9,17382,4150034000,마장면,4150034023,마장면 관리
경기 이천시,(주)디에스덕평(서창방향)충전소,경기 이천시 마장면 각평리 319,031-635-8858,자동차충전,경기 이천시 마장면 각평리 319,990145,1915755,정좌표,4.15003E+18,구주소,경기도 이천시 마장면 덕이로154번길 287-74,경기도 이천시 마장면 각평리 319,17384,4150034000,마장면,4150034029,마장면 각평리
경기 이천시,서창산업(주)이천(하)충전소,경기 이천시 마장면 목리 142 (이천휴게소),031-637-0401,자동차충전,경기 이천시 마장면 목리 142 (이천휴게소),991474,1918416,정좌표,4.15003E+18,구주소,경기도 이천시 마장면 중부대로609번길 244-35,경기도 이천시 마장면 목리 142,17384,4150034000,마장면,4150034026,마장면 목리
경기 이천시,장호원LPG충전소," 경기 이천시 장호원읍 장호원1리 327-13,16 ",031-642-4982,자동차충전,"경기 이천시 장호원읍 장호원1리 327-13,16 ",1010222,1902793,정좌표,4.15003E+18,구주소,경기도 이천시 장호원읍 경충대로 113,경기도 이천시 장호원읍 장호원리 327-13,17421,4150025000,장호원읍,4150025021,장호원읍 장호원리
경기 이천시,서진충전소,경기 이천시 송정동 231-3,031-631-4653,자동차충전,경기 이천시 송정동 231-3,993972,1922810,정좌표,4.15001E+18,구주소,경기도 이천시 황무로 747,경기도 이천시 송정동 231-3,17308,4150051500,증포동,4150011000,송정동
경기 이천시,삼원가스,경기 이천시 진리동 369-3,031-631-5211,자동차충전,경기 이천시 진리동 369-3,995247,1919094,정좌표,4.15001E+18,구주소,경기도 이천시 이섭대천로 1126,경기도 이천시 진리동 369-3,17381,4150052000,중리동,4150010600,진리동
경기 이천시,양촌충전소,경기 이천시 마장면 양촌리 157-1,031-633-1112,자동차충전,경기 이천시 마장면 양촌리 157-1,986346,1917470,정좌표,4.15003E+18,구주소,경기도 이천시 마장면 중부대로 88,경기도 이천시 마장면 양촌리 157-1,17387,4150034000,마장면,4150034022,마장면 양촌리
경기 이천시,SK덕평충전소,경기 이천시 마장면 이치리 522-4,031-633-0383,용기+자동차+탱크+13kg용기+부탄,경기 이천시 마장면 이치리 522-4,988979,1917073,정좌표,4.15003E+18,구주소,경기도 이천시 마장면 서이천로 189-11,경기도 이천시 마장면 이치리 522-4,17385,4150034000,마장면,4150034028,마장면 이치리
경기 이천시,이천마장충전소(구:신화오엔씨)," 경기 이천시 마장면 표교리 341-1,5 ",031-638-5102,자동차충전,"경기 이천시 마장면 표교리 341-1,5 ",991088,1917375,정좌표,4.15003E+18,구주소,경기도 이천시 마장면 중부대로 566,경기도 이천시 마장면 표교리 341-1,17384,4150034000,마장면,4150034027,마장면 표교리
경기 이천시,KH에너지(주) 직영 마장프리미엄충전소(통영방향),경기 이천시 마장면 목리 산13-32 마장휴게소 내,031-638-7869,자동차충전,경기 이천시 마장면 목리 산13-32 마장휴게소 내,991815,1918317,정좌표,4.15003E+18,구주소,경기도 이천시 마장면 중부고속도로 82,경기도 이천시 마장면 목리 산13-32,17384,4150034000,마장면,4150034026,마장면 목리
경기 이천시,광신직영 (랜드마크충전소)," 경기 이천시 모가면 어농리 60-9, 61-1, 61-6 ",031-635-2004,용기+자동차+탱크+13kg용기,"경기 이천시 모가면 어농리 60-9, 61-1, 61-6 ",994751,1910149,정좌표,4.15004E+18,구주소,경기도 이천시 모가면 사실로 878,경기도 이천시 모가면 어농리 60-9,17406,4150036000,모가면,4150036030,모가면 어농리
경기 이천시,대보건설(주)이천(하남)충전소,경기 이천시 신둔면 용면리 60-1,031-0637-0953,자동차충전,경기 이천시 신둔면 용면리 60-1,988996,1921677,정좌표,4.15003E+18,구주소,경기도 이천시 신둔면 서이천로853번길 346-149,경기도 이천시 신둔면 용면리 60-1,17305,4150031000,신둔면,4150031030,신둔면 용면리
경기 파주시,신성가스공업(주),경기 파주시 문산읍 선유리 966-29번지,031-952-2650,용기+자동차+탱크+13kg용기,경기 파주시 문산읍 선유리 966-29번지,937540,1984696,정좌표,4.14803E+18,구주소,경기도 파주시 문산읍 통일로 1708,경기도 파주시 문산읍 선유리 966-29,10813,4148025000,문산읍,4148025023,문산읍 선유리
경기 파주시,흥안LPG충전소,경기 파주시 법원읍 법원리 402-34,031-959-3400,자동차충전,경기 파주시 법원읍 법원리 402-34,946353,1983040,정좌표,4.14803E+18,구주소,경기도 파주시 법원읍 화합로 212,경기도 파주시 법원읍 법원리 402-34,10826,4148025600,법원읍,4148025622,법원읍 법원리
경기 파주시,(주)청담산업 문발충전소,경기 파주시 문발동 233-2 (문발충전소),031-949-9615,자동차충전,경기 파주시 문발동 233-2 (문발충전소),929222,1969788,정좌표,4.14801E+18,구주소,경기도 파주시 파주로 65,경기도 파주시 문발동 233-2,10880,4148054000,교하동,4148011500,문발동
경기 파주시,신성석유(주)금촌충전소,경기 파주시 아동동 91-7,031-941-5252,자동차충전,경기 파주시 아동동 91-7,937949,1973993,정좌표,4.14801E+18,구주소,경기도 파주시 통일로 598,경기도 파주시 아동동 91-7,10944,4148051000,금촌1동,4148010200,아동동
경기 파주시,태광에너지,경기 파주시 파주읍 봉암리 988-2,031-952-9830,자동차충전,경기 파주시 파주읍 봉암리 988-2,937842,1979021,정좌표,4.14803E+18,구주소,경기도 파주시 파주읍 통일로 1120,경기도 파주시 파주읍 봉암리 988-2,10839,4148025300,파주읍,4148025324,파주읍 봉암리
경기 파주시,통일충전소," 경기 파주시 적성면 답곡리 470-4(구,470-3) ",031-958-3113,자동차충전,"경기 파주시 적성면 답곡리 470-4(구,470-3) ",943124,1995182,정좌표,4.14804E+18,구주소,경기도 파주시 적성면 율곡로 1468,경기도 파주시 적성면 답곡리 470-4,10801,4148037000,적성면,4148037029,적성면 답곡리
경기 파주시,㈜서울에너지 파동충전소,경기 파주시 아동동 114-1,031-943-1447,자동차충전,경기 파주시 아동동 114-1,937694,1974478,정좌표,4.14801E+18,구주소,경기도 파주시 통일로 647,경기도 파주시 아동동 114-1,10944,4148051000,금촌1동,4148010200,아동동
경기 파주시,운정드림주유소 충전소," 경기 파주시 교하동 70-14,33,58,69,70(5필지) ",031-948-7790,자동차충전,"경기 파주시 교하동 70-14,33,58,69,70(5필지) ",935182,1972039,정좌표,4.14801E+18,구주소,경기도 파주시 파주로 727,경기도 파주시 교하동 70-14,10868,4148054000,교하동,4148010700,교하동
경기 파주시,(주)교하충전소," 경기 파주시 당하동 338, 339 ",031-957-1177,자동차+13kg용기,"경기 파주시 당하동 338, 339 ",934075,1971751,정좌표,4.14801E+18,구주소,경기도 파주시 천정구로 82,경기도 파주시 당하동 338,10866,4148054000,교하동,4148011400,당하동
경기 파주시,(주)경기에너지,경기 파주시 야동동 94-18 (94-3 외 4필지),031-949-8989,자동차+13kg용기,경기 파주시 야동동 94-18 (94-3 외 4필지),935364,1974670,정좌표,4.14801E+18,구주소,경기도 파주시 시청로 302,경기도 파주시 야동동 94-18,10850,4148053000,금촌3동,4148010400,야동동
