행정 구역,업소명,소재지,전화번호,관리구분,입력주소,경도,위도
경기 부천시 원미구,원미가스충전소," 경기 부천시 원미구 길주로 610(춘의동 420,421,422번지) ",031-671-7667,자동차충전,"경기 부천시 원미구 길주로 610(춘의동 420,421,422번지) ",126.8097145,37.5060338
경기 부천시 원미구,부천LPG충전소,경기 부천시 원미구 춘의동 75-9,031-678-9436,자동차충전,경기 부천시 원미구 춘의동 75-9,126.7900446,37.5047256
경기 부천시,옥길충전소,경기 부천시 옥길동 790,031-342-9660,자동차충전,경기 부천시 옥길동 790,126.8235747,37.4696536
경기 부천시,부천아이씨충전소 위드엘피지(주)지점,경기 부천시 삼정동 202-2,031-682-0880,자동차충전,경기 부천시 삼정동 202-2,126.7750443,37.522916
경기 성남시 분당구,에스케이오케이충전소,경기 성남시 분당구 금곡동 344,031-726-0792,자동차충전,경기 성남시 분당구 금곡동 344,127.101133,37.3551776
경기 성남시 분당구,(주)허스코분당지에스충전소,경기 성남시 분당구 궁내동 302-8,031-719-4144,자동차충전,경기 성남시 분당구 궁내동 302-8,127.1012488,37.375759
경기 성남시 분당구,(주)제이제이네트웍스궁내동가스충전소,경기 성남시 분당구 궁내동 204-6,031-716-1622,자동차충전,경기 성남시 분당구 궁내동 204-6,127.1022555,37.3680264
경기 성남시 분당구,(주)소모홀딩스엔테크놀러지 분당충전소,경기 성남시 분당구 구미동 194,031-716-8120,자동차충전,경기 성남시 분당구 구미동 194,127.1114924,37.34201
경기 성남시 분당구,길사랑장학사업단(주)서울하이패스충전소,경기 성남시 분당구 궁내동 257-11,031-714-7255,자동차충전,경기 성남시 분당구 궁내동 257-11,127.1029096,37.3699867
경기 성남시 수정구,에스케이판교충전소,경기 성남시 수정구 시흥동 242-15,031-722-6252,자동차충전,경기 성남시 수정구 시흥동 242-15,127.1023802,37.4172348
경기 성남시 수정구,수정가스충전소,경기 성남시 수정구 복정동 261-12,031-759-4551,자동차충전,경기 성남시 수정구 복정동 261-12,127.126171,37.4678457
경기 성남시 수정구,대기가스(주),경기 성남시 수정구 신흥동 6912,031-757-0757,자동차충전,경기 성남시 수정구 신흥동 6912,127.1418565,37.438649
경기 성남시 수정구,한일가스산업(주),경기 성남시 수정구 수진2동 4583,031-752-2776,자동차충전,경기 성남시 수정구 수진2동 4583,127.127804,37.4372306
경기 성남시 수정구,위례에너지," 경기 성남시 수정구 복정동 55-6, 54-10 ",031-752-7700,자동차충전,"경기 성남시 수정구 복정동 55-6, 54-10 ",127.1399367,37.4632161
경기 성남시 수정구,이원엘피지성남충전소,경기 성남시 수정구 태평동 7149,031-754-0683,자동차충전,경기 성남시 수정구 태평동 7149,127.1248846,37.4492202
경기 성남시 중원구,(주)성남에너지,경기 성남시 중원구 갈현동 542-1,031-755-7600,자동차충전,경기 성남시 중원구 갈현동 542-1,127.1557087,37.4217276
경기 성남시 중원구,대성산업(주)성남충전소,경기 성남시 중원구 하대원동 216-15,031-751-6525,자동차충전,경기 성남시 중원구 하대원동 216-15,127.1562194,37.4315889
경기 성남시 중원구,(주)다산에너지,경기 성남시 중원구 갈현동 351,031-757-1321,자동차충전,경기 성남시 중원구 갈현동 351,127.1666922,37.4225714
경기 수원시 권선구,비행장충전소,경기 수원시 권선구 대황교동 259-6 등 7필지,031-222-2544,자동차충전,경기 수원시 권선구 대황교동 259-6 등 7필지,127.0184916,37.2356683
경기 수원시 권선구,수원태평양충전소,경기 수원시 권선구 서둔동 9-17,031-278-7878,자동차충전,경기 수원시 권선구 서둔동 9-17,126.995052,37.2711817
경기 수원시 권선구,창진가스에너지(주),경기 수원시 권선구 오목천동 740-1,031-291-4433,자동차충전,경기 수원시 권선구 오목천동 740-1,126.9809735,37.2332068
경기 수원시 권선구,대황교엘피지충전소," 경기 수원시 권선구 대황교동 33-7,9 ",031-226-5188,자동차충전,"경기 수원시 권선구 대황교동 33-7,9 ",127.020652,37.2315772
경기 수원시 권선구,우성엘피지충전소,경기 수원시 권선구 서둔동 9-28,031-295-0076,자동차충전,경기 수원시 권선구 서둔동 9-28,126.9953848,37.2698959
경기 수원시 권선구,남선엘피지충전소,경기 수원시 권선구 고색동 14-34,031-278-5184,자동차충전,경기 수원시 권선구 고색동 14-34,126.9890491,37.2588668
경기 수원시 권선구,(주)권선에너지,경기 수원시 권선구 입북동 440-1,031-298-2637,자동차충전,경기 수원시 권선구 입북동 440-1,126.9627062,37.2907083
경기 수원시 권선구,평동엘피지충전소,경기 수원시 권선구 평동 56-1,031-293-5111,자동차충전,경기 수원시 권선구 평동 56-1,126.9972284,37.2575487
경기 수원시 권선구,극동산업(주)광명충전소,경기 수원시 권선구 오목천동 356-8,031-293-4466,자동차충전,경기 수원시 권선구 오목천동 356-8,126.9586926,37.2439431
경기 수원시 권선구,세류역엘피지충전소,경기 수원시 권선구 권선동 897-3,031-237-7782,자동차충전,경기 수원시 권선구 권선동 897-3,127.0177101,37.2385723
경기 수원시 권선구,극동산업(주)병점엘피지충전소,경기 수원시 권선구 대황교동 100-5,031-239-6859,자동차충전,경기 수원시 권선구 대황교동 100-5,127.02176,37.2295499
경기 수원시 권선구,수원경수엘피지충전소,경기 수원시 권선구 대황교동 251,031-492-8543,자동차충전,경기 수원시 권선구 대황교동 251,127.0188867,37.2364825
경기 수원시 권선구,세광가스(주) 행복충전소,경기 수원시 권선구 구운동 680-1,031-296-5151,자동차충전,경기 수원시 권선구 구운동 680-1,126.9646612,37.2879592
경기 수원시 권선구,(주)뉴라이저-고색충전소," 경기 수원시 권선구 고색동 888-8,14,24,176,177,178,179,183,184 ",031-297-8878,자동차충전,"경기 수원시 권선구 고색동 888-8,14,24,176,177,178,179,183,184 ",126.9804715,37.2570902
경기 수원시 권선구,수일가스충전소,경기 수원시 권선구 고색동 173-2,031-291-8376,자동차충전,경기 수원시 권선구 고색동 173-2,126.9898432,37.2551161
경기 수원시 권선구,신일엘피지충전소,경기 수원시 권선구 탑동 452-1,031-228-2114,자동차충전,경기 수원시 권선구 탑동 452-1,126.9723842,37.2665537
경기 수원시 권선구,탑동충전소,경기 수원시 권선구 탑동 428-2,031-296-5145,자동차충전,경기 수원시 권선구 탑동 428-2,126.9719594,37.2679467
경기 수원시 권선구,(주)케이엘페트로 수원현대충전소,경기 수원시 권선구 서둔동 79-30,031-278-0217,자동차충전,경기 수원시 권선구 서둔동 79-30,126.9888194,37.2600273
경기 수원시 권선구,황계충전소," 경기 수원시 권선구 대황교동 59-1,4,10,11,525-1 ",031-222-0059,자동차충전,"경기 수원시 권선구 대황교동 59-1,4,10,11,525-1 ",127.0241618,37.2294345
경기 수원시 영통구,동수원톨게이트충전소,경기 수원시 영통구 이의동 432-1 (동수원톨게이트충전소),031-257-7332,자동차충전,경기 수원시 영통구 이의동 432-1 (동수원톨게이트충전소),127.0486142,37.2958544
경기 수원시 영통구,(주)해월에너지수원충전소,경기 수원시 영통구 원천동 294-1,031-211-3121,자동차충전,경기 수원시 영통구 원천동 294-1,127.0681446,37.2678779
경기 수원시 영통구,(주)희망가스충전소,경기 수원시 영통구 이의동 1175-85,031-251-0707,자동차충전,경기 수원시 영통구 이의동 1175-85,127.0349073,37.2934456
경기 수원시 영통구,광교신도시충전소,경기 수원시 영통구 하동 1033,031-216-7149,자동차충전,경기 수원시 영통구 하동 1033,127.0666707,37.2776791
경기 수원시 장안구,에스케이수원충전소,경기 수원시 장안구 송죽동 202-1,031-243-2690,자동차충전,경기 수원시 장안구 송죽동 202-1,127.0042309,37.3053381
경기 수원시 장안구,(주)북문가스,경기 수원시 장안구 영화동 365-1,031-256-5683,자동차충전,경기 수원시 장안구 영화동 365-1,127.0119328,37.2882911
경기 수원시 장안구,북수원톨게이트충전소,경기 수원시 장안구 파장동 127-1,031-251-2367,자동차충전,경기 수원시 장안구 파장동 127-1,126.9889001,37.3163634
경기 수원시 장안구,그린에너지,경기 수원시 장안구 파장동 130,031-253-7715,자동차충전,경기 수원시 장안구 파장동 130,126.9885803,37.317496
경기 수원시 장안구,수안엘피지충전소,경기 수원시 장안구 파장동 43-1,031-241-5337,자동차충전,경기 수원시 장안구 파장동 43-1,126.9881129,37.3220605
경기 수원시 팔달구,극동산업(주),경기 수원시 팔달구 매산로2가 62-10,031-254-5612,자동차+13kg용기,경기 수원시 팔달구 매산로2가 62-10,127.0059282,37.2680746
경기 시흥시,(주)세지에너지,경기 시흥시 정왕동 1236-11,031-365-5090,자동차충전,경기 시흥시 정왕동 1236-11,126.7000023,37.3422495
경기 시흥시,헵시바한화충전소,경기 시흥시 정왕동 2167-1,031-314-3938,자동차충전,경기 시흥시 정왕동 2167-1,126.7268154,37.344992
경기 시흥시,목감광명방향충전소,경기 시흥시 목감동 112-5,031-411-0592,자동차충전,경기 시흥시 목감동 112-5,126.870267,37.3919794
경기 시흥시,한일가스산업(주)정왕충전소," 경기 시흥시 정왕동 1115, 1116번지 ",031-434-9858,자동차충전,"경기 시흥시 정왕동 1115, 1116번지 ",126.7378938,37.3701959
경기 시흥시,(주)시흥에너지,경기 시흥시 월곶동 765,031-432-1521,자동차충전,경기 시흥시 월곶동 765,126.7453714,37.386233
경기 시흥시,시화충전소,경기 시흥시 정왕동 1112,031-319-3081,자동차충전,경기 시흥시 정왕동 1112,126.7387374,37.3717276
경기 시흥시,금이LPG충전소,경기 시흥시 금이동 81-2,031-316-3555,자동차충전,경기 시흥시 금이동 81-2,126.835743,37.4044574
경기 시흥시,배곧충전소,경기 시흥시 정왕동 1773,031-434-7685,자동차충전,경기 시흥시 정왕동 1773,126.735751,37.3693891
경기 시흥시,포동가스충전소," 경기 시흥시 하중동 343-1,2번지 ",031-317-7305,자동차충전,"경기 시흥시 하중동 343-1,2번지 ",126.7929451,37.3996131
경기 시흥시,시흥목감LPG충전소,경기 시흥시 논곡동 29-3외,031-401-2213,자동차충전,경기 시흥시 논곡동 29-3외,126.8509116,37.403011
경기 시흥시,시흥하늘 충전소(일산방향)," 경기 시흥시 조남동 산15-10, 102동 ",031-402-0273,자동차충전,"경기 시흥시 조남동 산15-10, 102동 ",126.8563906,37.3843583
경기 시흥시,시흥하늘 충전소(판교방향)," 경기 시흥시 조남동 조남동 198-17, 102동 ",031-481-8149,자동차충전,"경기 시흥시 조남동 조남동 198-17, 102동 ",126.8626119,37.37393
경기 안산시 단원구,샛뿔충전소,경기 안산시 단원구 신길동 216-131,031-492-9788,자동차충전,경기 안산시 단원구 신길동 216-131,126.7687881,37.3346057
경기 안산시 단원구,선감충전소,경기 안산시 단원구 선감동 683-4,031-886-9350,자동차충전,경기 안산시 단원구 선감동 683-4,126.6443033,37.2029706
경기 안산시 단원구,오제이씨(주),경기 안산시 단원구 신길동 1052-4,031-8686-9457,부탄켄,경기 안산시 단원구 신길동 1052-4,126.7657217,37.3261488
경기 안산시 단원구,(주)극동산업,경기 안산시 단원구 선부동 1015,031-484-6668,자동차충전,경기 안산시 단원구 선부동 1015,126.8007946,37.3435846
경기 안산시 단원구,신길LPG충전소,경기 안산시 단원구 신길동 216-269,031-492-8543,자동차충전,경기 안산시 단원구 신길동 216-269,126.7611853,37.3344272
경기 안산시 단원구,케이와이에너지(주) 느티나무충전소,경기 안산시 단원구 선부동 170 외 1필지,031-432-1026,자동차충전,경기 안산시 단원구 선부동 170 외 1필지,126.7993774,37.3496613
경기 안산시 단원구,한창충전소,경기 안산시 단원구 대부남동 309-30,031-881-0147,자동차충전,경기 안산시 단원구 대부남동 309-30,126.5724076,37.2367263
경기 안산시 상록구,해안로충전소,경기 안산시 상록구 사동 1640-6,031-419-5145,자동차충전,경기 안산시 상록구 사동 1640-6,126.8288219,37.2872967
경기 안산시 상록구,(주)경기태평양충전소안산지점," 경기 안산시 상록구 양상동 247, 237, 238 ",031-413-3557,자동차충전,"경기 안산시 상록구 양상동 247, 237, 238 ",126.8510065,37.3434972
경기 안산시 상록구,(주)일신에너지,경기 안산시 상록구 팔곡일동 620 (주)일신에너지,031-437-3723,자동차충전,경기 안산시 상록구 팔곡일동 620 (주)일신에너지,126.8855436,37.3013154
경기 안산시 상록구,반월가스공업(주),경기 안산시 상록구 사사동 142-1,031-419-3551,용기+자동차+13kg용기,경기 안산시 상록구 사사동 142-1,126.9260546,37.2985091
경기 안산시 상록구,SK안산충전소,경기 안산시 상록구 사동 1493 (4동),031-409-6051,용기+자동차+탱크+13kg용기,경기 안산시 상록구 사동 1493 (4동),126.8479618,37.2775368
경기 안산시 상록구,중산엘피지 안산충전소,경기 안산시 상록구 월피동 483-3,031-486-1561,자동차충전,경기 안산시 상록구 월피동 483-3,126.8488623,37.3368356
경기 안산시 상록구,반월충전소," 경기 안산시 상록구 사사동 473, 471-3, 472-2, 건건동 821 ",031-419-0142,자동차충전,"경기 안산시 상록구 사사동 473, 471-3, 472-2, 건건동 821 ",126.9158235,37.3040656
경기 안산시 상록구,우리에너지,경기 안산시 상록구 건건동 431-4,031-437-3555,자동차충전,경기 안산시 상록구 건건동 431-4,126.9141151,37.3130516
경기 안산시 상록구,우일에너지(주)안산성원충전소," 경기 안산시 상록구 장상동 431-3, 431-4 ",031-411-8831,자동차충전,"경기 안산시 상록구 장상동 431-3, 431-4 ",126.8713412,37.3489372
경기 안성시,광장엘피지충전소(애경개발)," 경기 안성시 일죽면 월정리 718-18,19 (광장충전소) ",031-677-8501,자동차충전,"경기 안성시 일죽면 월정리 718-18,19 (광장충전소) ",127.4484868,37.0840978
경기 안성시,서일산업(주) 평송충전소,경기 안성시 양성면 장서리 382-8,031-677-8518,탱크로리,경기 안성시 양성면 장서리 382-8,127.2111622,37.0992384
